source_file,tweet_id,tweet_url,analytics_url,author_profile_url,author_name,author_handle,tweet_date_raw,tweet_date,replying_to_raw,tweet_text,tweet_text_display,tweet_text_model,mentions,hashtags,emojis,contains_simci,likes,reposts,comments,views,engagement_signal_count,engagement_confidence,engagement_raw_positions,engagement_raw_values,sentiment,sentiment_positive,sentiment_neutral,sentiment_negative,sentiment_label_es,emotion,emotion_label_es,emotion_anger,emotion_disgust,emotion_fear,emotion_joy,emotion_others,emotion_sadness,emotion_surprise,simci_stance,simci_stance_label_es,sentiment_simci_adjusted,sentiment_simci_adjusted_label_es
x-2026-02-09.csv,1808716812864881121,https://x.com/WilberWilcas/status/1808716812864881121,https://x.com/WilberWilcas/status/1808716812864881121/analytics,https://x.com/WilberWilcas,El ácido(wilcastro),@WilberWilcas,"Jul 3, 2024",2024-07-03,Replying to @MonicaSaadeX @GustavoBolivar and @petrogustavo,"@MonicaSaadeX @GustavoBolivar @petrogustavo Los cocaleros están dejando sus cultivos por que ya no son rentables, el negocio está caído. De donde saca esa información? Vaya a la página del Simci, investigue no sea vaga","@MonicaSaadeX @GustavoBolivar @petrogustavo Los cocaleros están dejando sus cultivos por que ya no son rentables, el negocio está caído. De donde saca esa información? Vaya a la página del Simci, investigue no sea vaga","Los cocaleros están dejando sus cultivos por que ya no son rentables, el negocio está caído. De donde saca esa información? Vaya a la página del Simci, investigue no sea vaga",@GustavoBolivar|@MonicaSaadeX|@petrogustavo,,,True,1,0,0,138,1,low,col_19,1,NEG,0.004172284621745348,0.04007510468363762,0.9557526111602783,Negativo,anger,Enojo,0.8554203510284424,0.07764292508363724,0.004807882010936737,0.0012271900195628405,0.03600035980343819,0.020292675122618675,0.004608632065355778,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1803463748646052017,https://x.com/AlexSantEsk/status/1803463748646052017,https://x.com/AlexSantEsk/status/1803463748646052017/analytics,https://x.com/AlexSantEsk,Alex Santiago,@AlexSantEsk,"Jun 19, 2024",2024-06-19,Replying to @DChiney_ @wcarlos89 and @PalomaValenciaL,"@DChiney_ @wcarlos89 @PalomaValenciaL Cuál es la contundencia de los datos, si fueron elaborados x Paloca? El informe de cultivos ilicitos por parte de la SIMCI a 2023 no ha salido y ella ya lo tiene. Aparte d q está mal confeccionados esos gráficos Justifique eso? Hay q leer bien antes de justificar un falaz informe 🇦🇹 🅰 🔱","@DChiney_ @wcarlos89 @PalomaValenciaL Cuál es la contundencia de los datos, si fueron elaborados x Paloca? El informe de cultivos ilicitos por parte de la SIMCI a 2023 no ha salido y ella ya lo tiene. Aparte d q está mal confeccionados esos gráficos Justifique eso? Hay q leer bien antes de justificar un falaz informe 🇦🇹 🅰 🔱","Cuál es la contundencia de los datos, si fueron elaborados x Paloca? El informe de cultivos ilicitos por parte de la SIMCI a 2023 no ha salido y ella ya lo tiene. Aparte d q está mal confeccionados esos gráficos Justifique eso? Hay q leer bien antes de justificar un falaz informe",@DChiney_|@PalomaValenciaL|@wcarlos89,,🅰🇦🇹🔱,True,0,0,0,7,0,none,,,NEG,0.005979893263429403,0.11753131449222565,0.8764888048171997,Negativo,anger,Enojo,0.9258641600608826,0.05598100274801254,0.0015022547449916601,0.00034744746517390013,0.009658842347562313,0.00534637738019228,0.0012998729944229126,anti_simci,En Contra De SIMCI,NEG,Negativo
x-2026-02-09.csv,1803460433598202039,https://x.com/AlexSantEsk/status/1803460433598202039,https://x.com/AlexSantEsk/status/1803460433598202039/analytics,https://x.com/AlexSantEsk,Alex Santiago,@AlexSantEsk,"Jun 19, 2024",2024-06-19,Replying to @MonicaP21450805 @Rafilla47388909 and 3 others,"@MonicaP21450805 Sra, deje la ignorancia a un lado y lea, pero voy a reducir un poco más su alto grado de ignorancia: Esta sra Paloca, cogió los registros históricos hasta 2022 de la @Rafilla47388909, he hizo una proyección de crecimiento solo justificada por ella. Leer es gratis! SIMCI 🇦🇹 🅰 🔱","@MonicaP21450805 Sra, deje la ignorancia a un lado y lea, pero voy a reducir un poco más su alto grado de ignorancia: Esta sra Paloca, cogió los registros históricos hasta 2022 de la @Rafilla47388909, he hizo una proyección de crecimiento solo justificada por ella. Leer es gratis! SIMCI 🇦🇹 🅰 🔱","Sra, deje la ignorancia a un lado y lea, pero voy a reducir un poco más su alto grado de ignorancia: Esta sra Paloca, cogió los registros históricos hasta 2022 de la , he hizo una proyección de crecimiento solo justificada por ella. Leer es gratis! SIMCI",@MonicaP21450805|@Rafilla47388909,,🅰🇦🇹🔱,True,0,0,0,5,0,none,,,NEG,0.0484299398958683,0.4313703775405884,0.5201996564865112,Negativo,anger,Enojo,0.49197790026664734,0.036680497229099274,0.0029489705339074135,0.004507112316787243,0.4285286068916321,0.030963003635406494,0.004393940791487694,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1803052220675506369,https://x.com/don_caustico/status/1803052220675506369,https://x.com/don_caustico/status/1803052220675506369/analytics,https://x.com/don_caustico,Don Cáustico 3.0,@don_caustico,"Jun 18, 2024",2024-06-18,Replying to @bascobscd and @Dani_BogotaDC,@bascobscd @Dani_BogotaDC Busque el informe del SIMCI realizado por la ONU campeón. Ahí está completo el informe.,@bascobscd @Dani_BogotaDC Busque el informe del SIMCI realizado por la ONU campeón. Ahí está completo el informe.,Busque el informe del SIMCI realizado por la ONU campeón. Ahí está completo el informe.,@Dani_BogotaDC|@bascobscd,,,True,0,0,0,19,0,none,,,NEU,0.0999431237578392,0.8071351647377014,0.09292173385620117,Neutral,others,Otros,0.0005465276190079749,0.0003354055224917829,0.0004933314048685133,0.0009676284389570355,0.9961004257202148,0.0004334283876232803,0.001123147550970316,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1802902557196497395,https://x.com/Munseg_/status/1802902557196497395,https://x.com/Munseg_/status/1802902557196497395/analytics,https://x.com/Munseg_,Cano,@Munseg_,"Jun 17, 2024",2024-06-17,Replying to @Dani_BogotaDC and @bascobscd,"@Dani_BogotaDC @bascobscd Jajajajaja quieres jugar a enseñarme de temas y nisiquiera sabes cuales son las supuestas fuentes de tus fuentes, ve y averigua que es el simci y hace cuanto no se actualiza para que entiendas un poquito mas","@Dani_BogotaDC @bascobscd Jajajajaja quieres jugar a enseñarme de temas y nisiquiera sabes cuales son las supuestas fuentes de tus fuentes, ve y averigua que es el simci y hace cuanto no se actualiza para que entiendas un poquito mas","Jajajajaja quieres jugar a enseñarme de temas y nisiquiera sabes cuales son las supuestas fuentes de tus fuentes, ve y averigua que es el simci y hace cuanto no se actualiza para que entiendas un poquito mas",@Dani_BogotaDC|@bascobscd,,,True,1,0,0,21,1,low,col_19,1,NEG,0.005576311610639095,0.05883423611521721,0.9355894327163696,Negativo,others,Otros,0.39862537384033203,0.04096030816435814,0.004115257412195206,0.001966787502169609,0.5400257706642151,0.006758289877325296,0.007548139896243811,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1802855030057206210,https://x.com/sebastianbotero/status/1802855030057206210,https://x.com/sebastianbotero/status/1802855030057206210/analytics,https://x.com/sebastianbotero,Sebastián Botero,@sebastianbotero,"Jun 17, 2024",2024-06-17,,"@PalomaValenciaL No senadora, eso no es lo que dicen los informes del -UNODC, usted está forzando cifras basada en datos de incautación vs erradicación de cultivos y la correlación no es 100% precisa. La incautación de Clorhidrato ha aumentado significativamente. #OJO SIMCI | La política de drogas de este gobierno fracasó. Las incautaciones de cocaína por clorhidrato potencial de cocaína producida está por debajo del promedio de los últimos 14 años. Solo 0,38 toneladas incautadas por cada tonelada producida. Abro hilo Paloma Valencia L 👇","@PalomaValenciaL No senadora, eso no es lo que dicen los informes del -UNODC, usted está forzando cifras basada en datos de incautación vs erradicación de cultivos y la correlación no es 100% precisa. La incautación de Clorhidrato ha aumentado significativamente. #OJO SIMCI | La política de drogas de este gobierno fracasó. Las incautaciones de cocaína por clorhidrato potencial de cocaína producida está por debajo del promedio de los últimos 14 años. Solo 0,38 toneladas incautadas por cada tonelada producida. Abro hilo Paloma Valencia L 👇","No senadora, eso no es lo que dicen los informes del -UNODC, usted está forzando cifras basada en datos de incautación vs erradicación de cultivos y la correlación no es 100% precisa. La incautación de Clorhidrato ha aumentado significativamente. OJO SIMCI La política de drogas de este gobierno fracasó. Las incautaciones de cocaína por clorhidrato potencial de cocaína producida está por debajo del promedio de los últimos 14 años. Solo 0,38 toneladas incautadas por cada tonelada producida. Abro hilo Paloma Valencia L",@PalomaValenciaL,#OJO,👇,True,2,1,1,161,3,high,"col_19,col_31,col_32","1,1,2",NEG,0.006852858699858189,0.06450376659631729,0.9286434650421143,Negativo,others,Otros,0.32350313663482666,0.03545878827571869,0.005992078222334385,0.0022691378835588694,0.5731561779975891,0.05332910642027855,0.006291599944233894,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1800313637795705124,https://x.com/lasillavacia/status/1800313637795705124,https://x.com/lasillavacia/status/1800313637795705124/analytics,https://x.com/lasillavacia,La Silla Vacía,@lasillavacia,"Jun 10, 2024",2024-06-10,Replying to @lasillavacia @UNODCROCOL and @FcdsOrg,"@lasillavacia @UNODCROCOL @FcdsOrg “Antes se veía como un queso gruyere con pequeños cultivos de coca sembrados por comunidades campesinas o indígenas en el medio del bosque, ahora, gracias a los enclaves lo que se ve es la tala rasa”, dice Leonardo Correa Dr. del Simci de","@lasillavacia @UNODCROCOL @FcdsOrg “Antes se veía como un queso gruyere con pequeños cultivos de coca sembrados por comunidades campesinas o indígenas en el medio del bosque, ahora, gracias a los enclaves lo que se ve es la tala rasa”, dice Leonardo Correa Dr. del Simci de","“Antes se veía como un queso gruyere con pequeños cultivos de coca sembrados por comunidades campesinas o indígenas en el medio del bosque, ahora, gracias a los enclaves lo que se ve es la tala rasa”, dice Leonardo Correa Dr. del Simci de",@FcdsOrg|@UNODCROCOL|@lasillavacia,,,True,1,1,1,766,3,high,"col_19,col_31,col_32","1,1,1",NEG,0.014481856487691402,0.16875962913036346,0.8167585134506226,Negativo,others,Otros,0.022126661613583565,0.003739279229193926,0.004514035303145647,0.00154467998072505,0.896172821521759,0.06550563871860504,0.006396820303052664,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-09.csv,1794846226766311679,https://x.com/ramoreguz/status/1794846226766311679,https://x.com/ramoreguz/status/1794846226766311679/analytics,https://x.com/ramoreguz,NO COMO CUENTO,@ramoreguz,"May 26, 2024",2024-05-26,Replying to @gener_usuga,"@gener_usuga """"El Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de la Oficina de las Naciones Unidas contra la Droga y el Delito (UNODC) reporta un incremento del 13 % en el área sembrada con coca en el país, pasando de 204.000 ha en 2021 a 230.000 ha en 2022.12/09/2023"""" Sera? SIMCI","@gener_usuga """"El Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de la Oficina de las Naciones Unidas contra la Droga y el Delito (UNODC) reporta un incremento del 13 % en el área sembrada con coca en el país, pasando de 204.000 ha en 2021 a 230.000 ha en 2022.12/09/2023"""" Sera? SIMCI","""""El Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de la Oficina de las Naciones Unidas contra la Droga y el Delito (UNODC) reporta un incremento del 13 % en el área sembrada con coca en el país, pasando de 204.000 ha en 2021 a 230.000 ha en 2022.12/09/2023"""" Sera? SIMCI",@gener_usuga,,,True,1,0,0,20,1,low,col_19,1,NEU,0.04887251928448677,0.672641932964325,0.2784855365753174,Neutral,others,Otros,0.06145259737968445,0.024786850437521935,0.016754325479269028,0.004152717534452677,0.7783414125442505,0.05658441781997681,0.05792778357863426,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1794842611934699648,https://x.com/ramoreguz/status/1794842611934699648,https://x.com/ramoreguz/status/1794842611934699648/analytics,https://x.com/ramoreguz,NO COMO CUENTO,@ramoreguz,"May 26, 2024",2024-05-26,Replying to @DanielBejarano_ and @petrogustavo,"@DanielBejarano_ @petrogustavo """"El Sistema Integrado de Monitoreo de Cultivos Ilícitos ( SIMCI ) de la Oficina de las Naciones Unidas contra la Droga y el Delito (UNODC) reporta un incremento del 13 % en el área sembrada con coca en el país, pasando de 204.000 ha en 2021 a 230.000 ha en 2022.12/09/2023"" Sera?","@DanielBejarano_ @petrogustavo """"El Sistema Integrado de Monitoreo de Cultivos Ilícitos ( SIMCI ) de la Oficina de las Naciones Unidas contra la Droga y el Delito (UNODC) reporta un incremento del 13 % en el área sembrada con coca en el país, pasando de 204.000 ha en 2021 a 230.000 ha en 2022.12/09/2023"" Sera?","""""El Sistema Integrado de Monitoreo de Cultivos Ilícitos ( SIMCI ) de la Oficina de las Naciones Unidas contra la Droga y el Delito (UNODC) reporta un incremento del 13 % en el área sembrada con coca en el país, pasando de 204.000 ha en 2021 a 230.000 ha en 2022.12/09/2023"" Sera?",@DanielBejarano_|@petrogustavo,,,True,0,0,0,8,0,none,,,NEU,0.07228934019804001,0.6374561190605164,0.29025453329086304,Neutral,others,Otros,0.03952491283416748,0.015453597530722618,0.00939897634088993,0.004735084250569344,0.861007809638977,0.043095510452985764,0.026784110814332962,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1793735813865550098,https://x.com/Ivanchomz/status/1793735813865550098,https://x.com/Ivanchomz/status/1793735813865550098/analytics,https://x.com/Ivanchomz,Iván zhon,@Ivanchomz,"May 23, 2024",2024-05-23,Replying to @petrogustavo,@petrogustavo Estúdie guerrillero! El informe entrega resultados del año inmediatamente anterior! simci,@petrogustavo Estúdie guerrillero! El informe entrega resultados del año inmediatamente anterior! simci,Estúdie guerrillero! El informe entrega resultados del año inmediatamente anterior! simci,@petrogustavo,,,True,0,0,0,16,0,none,,,NEG,0.033170558512210846,0.29676592350006104,0.6700635552406311,Negativo,others,Otros,0.10699811577796936,0.02018393576145172,0.004934279248118401,0.006959178484976292,0.8425137996673584,0.0037971921265125275,0.014613610692322254,neutral,Neutral Sobre SIMCI,NEG,Negativo
x-2026-02-08.csv,1792946797180076215,https://x.com/kamilolopez125/status/1792946797180076215,https://x.com/kamilolopez125/status/1792946797180076215/analytics,https://x.com/kamilolopez125,Camilo Lopez,@kamilolopez125,"May 21, 2024",2024-05-21,Replying to @alexgambat,"@alexgambat Claro, son elaboración propia con datos de Medicina Legal (tasa de homicidios) y (Hectáreas de coca) SIMCI 🐦","@alexgambat Claro, son elaboración propia con datos de Medicina Legal (tasa de homicidios) y (Hectáreas de coca) SIMCI 🐦","Claro, son elaboración propia con datos de Medicina Legal (tasa de homicidios) y (Hectáreas de coca) SIMCI",@alexgambat,,🐦,True,34,1,4,1400,3,high,"col_18,col_29,col_31","4,1,34",NEU,0.0573405958712101,0.8119798302650452,0.13067957758903503,Neutral,others,Otros,0.02832105942070484,0.006054154131561518,0.0022500313352793455,0.0020105489529669285,0.9560185670852661,0.0028744847513735294,0.0024711654987186193,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1786357994092917043,https://x.com/RefugiadosExter/status/1786357994092917043,https://x.com/RefugiadosExter/status/1786357994092917043/analytics,https://x.com/RefugiadosExter,#EmpresariosRefugiadosExterior,@RefugiadosExter,"May 3, 2024",2024-05-03,Replying to @Wilson_Suaza_ and @DirectorPolicia,@Wilson_Suaza_ @DirectorPolicia @ONU_es llegando a 330mil hectáreas Obtuso: caen + porque existen + hectáreas sembradas y x ende + producción Cerebro de SIMCI Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de 🐓 contra la Droga y Delito (UNODC) reporta incremento d 13 % en área sembrada con coca en 🇨🇴,@Wilson_Suaza_ @DirectorPolicia @ONU_es llegando a 330mil hectáreas Obtuso: caen + porque existen + hectáreas sembradas y x ende + producción Cerebro de SIMCI Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de 🐓 contra la Droga y Delito (UNODC) reporta incremento d 13 % en área sembrada con coca en 🇨🇴,llegando a 330mil hectáreas Obtuso: caen + porque existen + hectáreas sembradas y x ende + producción Cerebro de SIMCI Sistema Integrado de Monitoreo de Cultivos Ilícitos ( ) de contra la Droga y Delito (UNODC) reporta incremento d 13 % en área sembrada con coca en,@DirectorPolicia|@ONU_es|@Wilson_Suaza_,,🇨🇴🐓,True,0,0,0,6,0,none,,,NEU,0.07302945852279663,0.4733942747116089,0.45357629656791687,Neutral,others,Otros,0.08582549542188644,0.01400842797011137,0.006723762955516577,0.002689952962100506,0.8166288733482361,0.06341499835252762,0.010708489455282688,neutral,Neutral Sobre SIMCI,NEU,Neutral
x-2026-02-09.csv,1778895030016434277,https://x.com/mmuuuu______/status/1778895030016434277,https://x.com/mmuuuu______/status/1778895030016434277/analytics,https://x.com/mmuuuu______,A.P.,@mmuuuu______,"Apr 12, 2024",2024-04-12,Replying to @pauloalban @Luchin31 and 4 others,"@pauloalban Amigo... Usted escribe con el deseo... Revise las cuentas y datos que entregan las entidades oficiales (las del propio gobierno) sobre el número de hectáreas cultivadas, revise el dato reportado por la embajada USA y revise el @Luchin31, todos dan un incremento en los cultivos. SIMCI","@pauloalban Amigo... Usted escribe con el deseo... Revise las cuentas y datos que entregan las entidades oficiales (las del propio gobierno) sobre el número de hectáreas cultivadas, revise el dato reportado por la embajada USA y revise el @Luchin31, todos dan un incremento en los cultivos. SIMCI","Amigo... Usted escribe con el deseo... Revise las cuentas y datos que entregan las entidades oficiales (las del propio gobierno) sobre el número de hectáreas cultivadas, revise el dato reportado por la embajada USA y revise el , todos dan un incremento en los cultivos. SIMCI",@Luchin31|@pauloalban,,,True,1,0,0,17,1,low,col_19,1,NEU,0.04346057027578354,0.7838168740272522,0.17272259294986725,Neutral,others,Otros,0.0040024658665061,0.000559540931135416,0.0009109660750254989,0.0009687283891253173,0.9891325831413269,0.003299585310742259,0.0011261090403422713,neutral,Neutral Sobre SIMCI,NEU,Neutral
